Train Type,Door No.,Case,Case Offset (m),Stop Error (m),Front Ref Position (m),Base Door Start (m),Door Width (m),Actual Door Start (m),Actual Door End (m),Open Unit Start,Open Unit End,Selected Unit Center (m),Door Center (m),Move Distance (m),Direction,Effective Opening Width (m),Min Required Width (m),Valid?,Command
지하철,4,8,0,-0.05,-0.05,16.55,1.3,16.5,17.8,12,12,16.1,17.15,0.35,RIGHT,1.3,1.3,OK,
지하철,4,8,0,-0.05,-0.05,16.55,1.3,16.5,17.8,13,13,17.5,17.15,1.05,LEFT,1.3,1.3,OK,
지하철,4,8,0,0,0,16.55,1.3,16.55,17.85,12,12,16.1,17.2,0.35,RIGHT,1.3,1.3,OK,
지하철,4,8,0,0,0,16.55,1.3,16.55,17.85,13,13,17.5,17.2,1.05,LEFT,1.3,1.3,OK,
지하철,4,8,0,0.05,0.05,16.55,1.3,16.6,17.9,12,12,16.1,17.25,0.35,RIGHT,1.3,1.3,OK,
지하철,4,8,0,0.05,0.05,16.55,1.3,16.6,17.9,13,13,17.5,17.25,1.225,LEFT,1.3,1.3,OK,
지하철,4,8,0,0.1,0.1,16.55,1.3,16.65,17.95,12,12,16.1,17.3,0.175,RIGHT,1.3,1.3,OK,
지하철,4,8,0,0.1,0.1,16.55,1.3,16.65,17.95,13,13,17.5,17.3,1.225,LEFT,1.3,1.3,OK,
지하철,4,8,0,0.15,0.15,16.55,1.3,16.7,18,12,12,16.1,17.35,0.175,RIGHT,1.3,1.3,OK,
지하철,4,8,0,0.15,0.15,16.55,1.3,16.7,18,13,13,17.5,17.35,1.225,LEFT,1.3,1.3,OK,
지하철,4,8,0,0.2,0.2,16.55,1.3,16.75,18.05,12,12,16.1,17.4,0.175,RIGHT,1.3,1.3,OK,
지하철,4,8,0,0.2,0.2,16.55,1.3,16.75,18.05,13,13,17.5,17.4,1.4,LEFT,1.3,1.3,OK,
지하철,4,8,0,0.25,0.25,16.55,1.3,16.8,18.1,13,13,17.5,17.45,1.4,LEFT,1.3,1.3,OK,
지하철,4,8,0,0.3,0.3,16.55,1.3,16.85,18.15,13,13,17.5,17.5,1.4,RIGHT,1.3,1.3,OK,
지하철,4,8,0,0.35,0.35,16.55,1.3,16.9,18.2,13,13,17.5,17.55,1.4,RIGHT,1.3,1.3,OK,
지하철,4,7,0.175,-0.35,-0.175,16.55,1.3,16.375,17.675,12,12,16.1,17.025,0.525,RIGHT,1.3,1.3,OK,
지하철,4,7,0.175,-0.35,-0.175,16.55,1.3,16.375,17.675,13,13,17.5,17.025,0.875,LEFT,1.3,1.3,OK,
지하철,4,7,0.175,-0.3,-0.125,16.55,1.3,16.425,17.725,12,12,16.1,17.075,0.525,RIGHT,1.3,1.3,OK,
지하철,4,7,0.175,-0.3,-0.125,16.55,1.3,16.425,17.725,13,13,17.5,17.075,1.05,LEFT,1.3,1.3,OK,
지하철,4,7,0.175,-0.25,-0.075,16.55,1.3,16.475,17.775,12,12,16.1,17.125,0.35,RIGHT,1.3,1.3,OK,
지하철,4,7,0.175,-0.25,-0.075,16.55,1.3,16.475,17.775,13,13,17.5,17.125,1.05,LEFT,1.3,1.3,OK,
지하철,4,7,0.175,-0.2,-0.025,16.55,1.3,16.525,17.825,12,12,16.1,17.175,0.35,RIGHT,1.3,1.3,OK,
지하철,4,7,0.175,-0.2,-0.025,16.55,1.3,16.525,17.825,13,13,17.5,17.175,1.05,LEFT,1.3,1.3,OK,
지하철,4,7,0.175,-0.15,0.025,16.55,1.3,16.575,17.875,12,12,16.1,17.225,0.35,RIGHT,1.3,1.3,OK,
지하철,4,7,0.175,-0.15,0.025,16.55,1.3,16.575,17.875,13,13,17.5,17.225,1.225,LEFT,1.3,1.3,OK,
지하철,4,7,0.175,-0.1,0.075,16.55,1.3,16.625,17.925,12,12,16.1,17.275,0.175,RIGHT,1.3,1.3,OK,
지하철,4,7,0.175,-0.1,0.075,16.55,1.3,16.625,17.925,13,13,17.5,17.275,1.225,LEFT,1.3,1.3,OK,
지하철,4,7,0.175,-0.05,0.125,16.55,1.3,16.675,17.975,12,12,16.1,17.325,0.175,RIGHT,1.3,1.3,OK,
지하철,4,7,0.175,-0.05,0.125,16.55,1.3,16.675,17.975,13,13,17.5,17.325,1.225,LEFT,1.3,1.3,OK,
지하철,4,7,0.175,0,0.175,16.55,1.3,16.725,18.025,12,12,16.1,17.375,0.175,RIGHT,1.3,1.3,OK,
지하철,4,7,0.175,0,0.175,16.55,1.3,16.725,18.025,13,13,17.5,17.375,1.225,LEFT,1.3,1.3,OK,
지하철,4,7,0.175,0.05,0.225,16.55,1.3,16.775,18.075,12,12,16.1,17.425,0.175,RIGHT,1.3,1.3,OK,
지하철,4,7,0.175,0.05,0.225,16.55,1.3,16.775,18.075,13,13,17.5,17.425,1.4,LEFT,1.3,1.3,OK,
지하철,4,7,0.175,0.1,0.275,16.55,1.3,16.825,18.125,13,13,17.5,17.475,1.4,LEFT,1.3,1.3,OK,
지하철,4,7,0.175,0.15,0.325,16.55,1.3,16.875,18.175,13,13,17.5,17.525,1.4,RIGHT,1.3,1.3,OK,
지하철,4,7,0.175,0.2,0.375,16.55,1.3,16.925,18.225,13,13,17.5,17.575,1.4,RIGHT,1.3,1.3,OK,
지하철,4,7,0.175,0.2,0.375,16.55,1.3,16.925,18.225,14,14,18.9,17.575,0.175,LEFT,1.3,1.3,OK,
지하철,4,7,0.175,0.25,0.425,16.55,1.3,16.975,18.275,13,13,17.5,17.625,1.225,RIGHT,1.3,1.3,OK,
지하철,4,7,0.175,0.25,0.425,16.55,1.3,16.975,18.275,14,14,18.9,17.625,0.175,LEFT,1.3,1.3,OK,
지하철,4,7,0.175,0.3,0.475,16.55,1.3,17.025,18.325,13,13,17.5,17.675,1.225,RIGHT,1.3,1.3,OK,
지하철,4,7,0.175,0.3,0.475,16.55,1.3,17.025,18.325,14,14,18.9,17.675,0.175,LEFT,1.3,1.3,OK,
지하철,4,7,0.175,0.35,0.525,16.55,1.3,17.075,18.375,13,13,17.5,17.725,1.225,RIGHT,1.3,1.3,OK,
지하철,4,7,0.175,0.35,0.525,16.55,1.3,17.075,18.375,14,14,18.9,17.725,0.175,LEFT,1.3,1.3,OK,
지하철,4,6,0.35,-0.35,0,16.55,1.3,16.55,17.85,12,12,16.1,17.2,0.35,RIGHT,1.3,1.3,OK,
지하철,4,6,0.35,-0.35,0,16.55,1.3,16.55,17.85,13,13,17.5,17.2,1.05,LEFT,1.3,1.3,OK,
지하철,4,6,0.35,-0.3,0.05,16.55,1.3,16.6,17.9,12,12,16.1,17.25,0.35,RIGHT,1.3,1.3,OK,
지하철,4,6,0.35,-0.3,0.05,16.55,1.3,16.6,17.9,13,13,17.5,17.25,1.225,LEFT,1.3,1.3,OK,
지하철,4,6,0.35,-0.25,0.1,16.55,1.3,16.65,17.95,12,12,16.1,17.3,0.175,RIGHT,1.3,1.3,OK,
지하철,4,6,0.35,-0.25,0.1,16.55,1.3,16.65,17.95,13,13,17.5,17.3,1.225,LEFT,1.3,1.3,OK,
지하철,4,6,0.35,-0.2,0.15,16.55,1.3,16.7,18,12,12,16.1,17.35,0.175,RIGHT,1.3,1.3,OK,
지하철,4,6,0.35,-0.2,0.15,16.55,1.3,16.7,18,13,13,17.5,17.35,1.225,LEFT,1.3,1.3,OK,
지하철,4,6,0.35,-0.15,0.2,16.55,1.3,16.75,18.05,12,12,16.1,17.4,0.175,RIGHT,1.3,1.3,OK,
지하철,4,6,0.35,-0.15,0.2,16.55,1.3,16.75,18.05,13,13,17.5,17.4,1.4,LEFT,1.3,1.3,OK,
지하철,4,6,0.35,-0.1,0.25,16.55,1.3,16.8,18.1,13,13,17.5,17.45,1.4,LEFT,1.3,1.3,OK,
지하철,4,6,0.35,-0.05,0.3,16.55,1.3,16.85,18.15,13,13,17.5,17.5,1.4,RIGHT,1.3,1.3,OK,
지하철,4,6,0.35,0,0.35,16.55,1.3,16.9,18.2,13,13,17.5,17.55,1.4,RIGHT,1.3,1.3,OK,
지하철,4,6,0.35,0.05,0.4,16.55,1.3,16.95,18.25,13,13,17.5,17.6,1.4,RIGHT,1.3,1.3,OK,
지하철,4,6,0.35,0.05,0.4,16.55,1.3,16.95,18.25,14,14,18.9,17.6,0.175,LEFT,1.3,1.3,OK,
지하철,4,6,0.35,0.1,0.45,16.55,1.3,17,18.3,13,13,17.5,17.65,1.225,RIGHT,1.3,1.3,OK,
지하철,4,6,0.35,0.1,0.45,16.55,1.3,17,18.3,14,14,18.9,17.65,0.175,LEFT,1.3,1.3,OK,
지하철,4,6,0.35,0.15,0.5,16.55,1.3,17.05,18.35,13,13,17.5,17.7,1.225,RIGHT,1.3,1.3,OK,
지하철,4,6,0.35,0.15,0.5,16.55,1.3,17.05,18.35,14,14,18.9,17.7,0.175,LEFT,1.3,1.3,OK,
지하철,4,6,0.35,0.2,0.55,16.55,1.3,17.1,18.4,13,13,17.5,17.75,1.225,RIGHT,1.3,1.3,OK,
지하철,4,6,0.35,0.2,0.55,16.55,1.3,17.1,18.4,14,14,18.9,17.75,0.35,LEFT,1.3,1.3,OK,
지하철,4,6,0.35,0.25,0.6,16.55,1.3,17.15,18.45,13,13,17.5,17.8,1.05,RIGHT,1.3,1.3,OK,
지하철,4,6,0.35,0.25,0.6,16.55,1.3,17.15,18.45,14,14,18.9,17.8,0.35,LEFT,1.3,1.3,OK,
지하철,4,6,0.35,0.3,0.65,16.55,1.3,17.2,18.5,13,13,17.5,17.85,1.05,RIGHT,1.3,1.3,OK,
지하철,4,6,0.35,0.3,0.65,16.55,1.3,17.2,18.5,14,14,18.9,17.85,0.35,LEFT,1.3,1.3,OK,
지하철,4,6,0.35,0.35,0.7,16.55,1.3,17.25,18.55,13,13,17.5,17.9,1.05,RIGHT,1.3,1.3,OK,
지하철,4,6,0.35,0.35,0.7,16.55,1.3,17.25,18.55,14,14,18.9,17.9,0.35,LEFT,1.3,1.3,OK,
지하철,4,5,0.525,-0.35,0.175,16.55,1.3,16.725,18.025,12,12,16.1,17.375,0.175,RIGHT,1.3,1.3,OK,
지하철,4,5,0.525,-0.35,0.175,16.55,1.3,16.725,18.025,13,13,17.5,17.375,1.225,LEFT,1.3,1.3,OK,
지하철,4,5,0.525,-0.3,0.225,16.55,1.3,16.775,18.075,12,12,16.1,17.425,0.175,RIGHT,1.3,1.3,OK,
지하철,4,5,0.525,-0.3,0.225,16.55,1.3,16.775,18.075,13,13,17.5,17.425,1.4,LEFT,1.3,1.3,OK,
지하철,4,5,0.525,-0.25,0.275,16.55,1.3,16.825,18.125,13,13,17.5,17.475,1.4,LEFT,1.3,1.3,OK,
지하철,4,5,0.525,-0.2,0.325,16.55,1.3,16.875,18.175,13,13,17.5,17.525,1.4,RIGHT,1.3,1.3,OK,
지하철,4,5,0.525,-0.15,0.375,16.55,1.3,16.925,18.225,13,13,17.5,17.575,1.4,RIGHT,1.3,1.3,OK,
지하철,4,5,0.525,-0.15,0.375,16.55,1.3,16.925,18.225,14,14,18.9,17.575,0.175,LEFT,1.3,1.3,OK,
지하철,4,5,0.525,-0.1,0.425,16.55,1.3,16.975,18.275,13,13,17.5,17.625,1.225,RIGHT,1.3,1.3,OK,
지하철,4,5,0.525,-0.1,0.425,16.55,1.3,16.975,18.275,14,14,18.9,17.625,0.175,LEFT,1.3,1.3,OK,
지하철,4,5,0.525,-0.05,0.475,16.55,1.3,17.025,18.325,13,13,17.5,17.675,1.225,RIGHT,1.3,1.3,OK,
지하철,4,5,0.525,-0.05,0.475,16.55,1.3,17.025,18.325,14,14,18.9,17.675,0.175,LEFT,1.3,1.3,OK,
지하철,4,5,0.525,0,0.525,16.55,1.3,17.075,18.375,13,13,17.5,17.725,1.225,RIGHT,1.3,1.3,OK,
지하철,4,5,0.525,0,0.525,16.55,1.3,17.075,18.375,14,14,18.9,17.725,0.175,LEFT,1.3,1.3,OK,
지하철,4,5,0.525,0.05,0.575,16.55,1.3,17.125,18.425,13,13,17.5,17.775,1.225,RIGHT,1.3,1.3,OK,
지하철,4,5,0.525,0.05,0.575,16.55,1.3,17.125,18.425,14,14,18.9,17.775,0.35,LEFT,1.3,1.3,OK,
지하철,4,5,0.525,0.1,0.625,16.55,1.3,17.175,18.475,13,13,17.5,17.825,1.05,RIGHT,1.3,1.3,OK,
지하철,4,5,0.525,0.1,0.625,16.55,1.3,17.175,18.475,14,14,18.9,17.825,0.35,LEFT,1.3,1.3,OK,
지하철,4,5,0.525,0.15,0.675,16.55,1.3,17.225,18.525,13,13,17.5,17.875,1.05,RIGHT,1.3,1.3,OK,
지하철,4,5,0.525,0.15,0.675,16.55,1.3,17.225,18.525,14,14,18.9,17.875,0.35,LEFT,1.3,1.3,OK,
지하철,4,5,0.525,0.2,0.725,16.55,1.3,17.275,18.575,13,13,17.5,17.925,1.05,RIGHT,1.3,1.3,OK,
지하철,4,5,0.525,0.2,0.725,16.55,1.3,17.275,18.575,14,14,18.9,17.925,0.525,LEFT,1.3,1.3,OK,
지하철,4,5,0.525,0.25,0.775,16.55,1.3,17.325,18.625,13,13,17.5,17.975,0.875,RIGHT,1.3,1.3,OK,
지하철,4,5,0.525,0.25,0.775,16.55,1.3,17.325,18.625,14,14,18.9,17.975,0.525,LEFT,1.3,1.3,OK,
지하철,4,5,0.525,0.3,0.825,16.55,1.3,17.375,18.675,13,13,17.5,18.025,0.875,RIGHT,1.3,1.3,OK,
지하철,4,5,0.525,0.3,0.825,16.55,1.3,17.375,18.675,14,14,18.9,18.025,0.525,LEFT,1.3,1.3,OK,
지하철,4,5,0.525,0.35,0.875,16.55,1.3,17.425,18.725,13,13,17.5,18.075,0.875,RIGHT,1.3,1.3,OK,
지하철,4,5,0.525,0.35,0.875,16.55,1.3,17.425,18.725,14,14,18.9,18.075,0.525,LEFT,1.3,1.3,OK,
지하철,4,4,0.7,-0.35,0.35,16.55,1.3,16.9,18.2,13,13,17.5,17.55,1.4,RIGHT,1.3,1.3,OK,
지하철,4,4,0.7,-0.3,0.4,16.55,1.3,16.95,18.25,13,13,17.5,17.6,1.4,RIGHT,1.3,1.3,OK,
지하철,4,4,0.7,-0.3,0.4,16.55,1.3,16.95,18.25,14,14,18.9,17.6,0.175,LEFT,1.3,1.3,OK,
지하철,4,4,0.7,-0.25,0.45,16.55,1.3,17,18.3,13,13,17.5,17.65,1.225,RIGHT,1.3,1.3,OK,
지하철,4,4,0.7,-0.25,0.45,16.55,1.3,17,18.3,14,14,18.9,17.65,0.175,LEFT,1.3,1.3,OK,
지하철,4,4,0.7,-0.2,0.5,16.55,1.3,17.05,18.35,13,13,17.5,17.7,1.225,RIGHT,1.3,1.3,OK,
지하철,4,4,0.7,-0.2,0.5,16.55,1.3,17.05,18.35,14,14,18.9,17.7,0.175,LEFT,1.3,1.3,OK,
지하철,4,4,0.7,-0.15,0.55,16.55,1.3,17.1,18.4,13,13,17.5,17.75,1.225,RIGHT,1.3,1.3,OK,
지하철,4,4,0.7,-0.15,0.55,16.55,1.3,17.1,18.4,14,14,18.9,17.75,0.35,LEFT,1.3,1.3,OK,
지하철,4,4,0.7,-0.1,0.6,16.55,1.3,17.15,18.45,13,13,17.5,17.8,1.05,RIGHT,1.3,1.3,OK,
지하철,4,4,0.7,-0.1,0.6,16.55,1.3,17.15,18.45,14,14,18.9,17.8,0.35,LEFT,1.3,1.3,OK,
지하철,4,4,0.7,-0.05,0.65,16.55,1.3,17.2,18.5,13,13,17.5,17.85,1.05,RIGHT,1.3,1.3,OK,
지하철,4,4,0.7,-0.05,0.65,16.55,1.3,17.2,18.5,14,14,18.9,17.85,0.35,LEFT,1.3,1.3,OK,
지하철,4,4,0.7,0,0.7,16.55,1.3,17.25,18.55,13,13,17.5,17.9,1.05,RIGHT,1.3,1.3,OK,
지하철,4,4,0.7,0,0.7,16.55,1.3,17.25,18.55,14,14,18.9,17.9,0.35,LEFT,1.3,1.3,OK,
지하철,4,4,0.7,0.05,0.75,16.55,1.3,17.3,18.6,13,13,17.5,17.95,1.05,RIGHT,1.3,1.3,OK,
지하철,4,4,0.7,0.05,0.75,16.55,1.3,17.3,18.6,14,14,18.9,17.95,0.525,LEFT,1.3,1.3,OK,
지하철,4,4,0.7,0.1,0.8,16.55,1.3,17.35,18.65,13,13,17.5,18,0.875,RIGHT,1.3,1.3,OK,
지하철,4,4,0.7,0.1,0.8,16.55,1.3,17.35,18.65,14,14,18.9,18,0.525,LEFT,1.3,1.3,OK,
지하철,4,4,0.7,0.15,0.85,16.55,1.3,17.4,18.7,13,13,17.5,18.05,0.875,RIGHT,1.3,1.3,OK,
지하철,4,4,0.7,0.15,0.85,16.55,1.3,17.4,18.7,14,14,18.9,18.05,0.525,LEFT,1.3,1.3,OK,
지하철,4,4,0.7,0.2,0.9,16.55,1.3,17.45,18.75,13,13,17.5,18.1,0.875,RIGHT,1.3,1.3,OK,
지하철,4,4,0.7,0.2,0.9,16.55,1.3,17.45,18.75,14,14,18.9,18.1,0.7,LEFT,1.3,1.3,OK,
지하철,4,4,0.7,0.25,0.95,16.55,1.3,17.5,18.8,13,13,17.5,18.15,0.7,RIGHT,1.3,1.3,OK,
지하철,4,4,0.7,0.25,0.95,16.55,1.3,17.5,18.8,14,14,18.9,18.15,0.7,LEFT,1.3,1.3,OK,
지하철,4,4,0.7,0.3,1,16.55,1.3,17.55,18.85,13,13,17.5,18.2,0.7,RIGHT,1.3,1.3,OK,
지하철,4,4,0.7,0.3,1,16.55,1.3,17.55,18.85,14,14,18.9,18.2,0.7,LEFT,1.3,1.3,OK,
지하철,4,4,0.7,0.35,1.05,16.55,1.3,17.6,18.9,13,13,17.5,18.25,0.7,RIGHT,1.3,1.3,OK,
지하철,4,4,0.7,0.35,1.05,16.55,1.3,17.6,18.9,14,14,18.9,18.25,0.7,LEFT,1.3,1.3,OK,
지하철,4,3,0.875,-0.35,0.525,16.55,1.3,17.075,18.375,13,13,17.5,17.725,1.225,RIGHT,1.3,1.3,OK,
지하철,4,3,0.875,-0.35,0.525,16.55,1.3,17.075,18.375,14,14,18.9,17.725,0.175,LEFT,1.3,1.3,OK,
지하철,4,3,0.875,-0.3,0.575,16.55,1.3,17.125,18.425,13,13,17.5,17.775,1.225,RIGHT,1.3,1.3,OK,
지하철,4,3,0.875,-0.3,0.575,16.55,1.3,17.125,18.425,14,14,18.9,17.775,0.35,LEFT,1.3,1.3,OK,
지하철,4,3,0.875,-0.25,0.625,16.55,1.3,17.175,18.475,13,13,17.5,17.825,1.05,RIGHT,1.3,1.3,OK,
지하철,4,3,0.875,-0.25,0.625,16.55,1.3,17.175,18.475,14,14,18.9,17.825,0.35,LEFT,1.3,1.3,OK,
지하철,4,3,0.875,-0.2,0.675,16.55,1.3,17.225,18.525,13,13,17.5,17.875,1.05,RIGHT,1.3,1.3,OK,
지하철,4,3,0.875,-0.2,0.675,16.55,1.3,17.225,18.525,14,14,18.9,17.875,0.35,LEFT,1.3,1.3,OK,
지하철,4,3,0.875,-0.15,0.725,16.55,1.3,17.275,18.575,13,13,17.5,17.925,1.05,RIGHT,1.3,1.3,OK,
지하철,4,3,0.875,-0.15,0.725,16.55,1.3,17.275,18.575,14,14,18.9,17.925,0.525,LEFT,1.3,1.3,OK,
지하철,4,3,0.875,-0.1,0.775,16.55,1.3,17.325,18.625,13,13,17.5,17.975,0.875,RIGHT,1.3,1.3,OK,
지하철,4,3,0.875,-0.1,0.775,16.55,1.3,17.325,18.625,14,14,18.9,17.975,0.525,LEFT,1.3,1.3,OK,
지하철,4,3,0.875,-0.05,0.825,16.55,1.3,17.375,18.675,13,13,17.5,18.025,0.875,RIGHT,1.3,1.3,OK,
지하철,4,3,0.875,-0.05,0.825,16.55,1.3,17.375,18.675,14,14,18.9,18.025,0.525,LEFT,1.3,1.3,OK,
지하철,4,3,0.875,0,0.875,16.55,1.3,17.425,18.725,13,13,17.5,18.075,0.875,RIGHT,1.3,1.3,OK,
지하철,4,3,0.875,0,0.875,16.55,1.3,17.425,18.725,14,14,18.9,18.075,0.525,LEFT,1.3,1.3,OK,
지하철,4,3,0.875,0.05,0.925,16.55,1.3,17.475,18.775,13,13,17.5,18.125,0.875,RIGHT,1.3,1.3,OK,
지하철,4,3,0.875,0.05,0.925,16.55,1.3,17.475,18.775,14,14,18.9,18.125,0.7,LEFT,1.3,1.3,OK,
지하철,4,3,0.875,0.1,0.975,16.55,1.3,17.525,18.825,13,13,17.5,18.175,0.7,RIGHT,1.3,1.3,OK,
지하철,4,3,0.875,0.1,0.975,16.55,1.3,17.525,18.825,14,14,18.9,18.175,0.7,LEFT,1.3,1.3,OK,
지하철,4,3,0.875,0.15,1.025,16.55,1.3,17.575,18.875,13,13,17.5,18.225,0.7,RIGHT,1.3,1.3,OK,
지하철,4,3,0.875,0.15,1.025,16.55,1.3,17.575,18.875,14,14,18.9,18.225,0.7,LEFT,1.3,1.3,OK,
지하철,4,3,0.875,0.2,1.075,16.55,1.3,17.625,18.925,13,13,17.5,18.275,0.7,RIGHT,1.3,1.3,OK,
지하철,4,3,0.875,0.2,1.075,16.55,1.3,17.625,18.925,14,14,18.9,18.275,0.875,LEFT,1.3,1.3,OK,
지하철,4,3,0.875,0.25,1.125,16.55,1.3,17.675,18.975,13,13,17.5,18.325,0.525,RIGHT,1.3,1.3,OK,
지하철,4,3,0.875,0.25,1.125,16.55,1.3,17.675,18.975,14,14,18.9,18.325,0.875,LEFT,1.3,1.3,OK,
지하철,4,3,0.875,0.3,1.175,16.55,1.3,17.725,19.025,13,13,17.5,18.375,0.525,RIGHT,1.3,1.3,OK,
지하철,4,3,0.875,0.3,1.175,16.55,1.3,17.725,19.025,14,14,18.9,18.375,0.875,LEFT,1.3,1.3,OK,
지하철,4,3,0.875,0.35,1.225,16.55,1.3,17.775,19.075,13,13,17.5,18.425,0.525,RIGHT,1.3,1.3,OK,
지하철,4,3,0.875,0.35,1.225,16.55,1.3,17.775,19.075,14,14,18.9,18.425,0.875,LEFT,1.3,1.3,OK,
지하철,4,2,1.05,-0.35,0.7,16.55,1.3,17.25,18.55,13,13,17.5,17.9,1.05,RIGHT,1.3,1.3,OK,
지하철,4,2,1.05,-0.35,0.7,16.55,1.3,17.25,18.55,14,14,18.9,17.9,0.35,LEFT,1.3,1.3,OK,
지하철,4,2,1.05,-0.3,0.75,16.55,1.3,17.3,18.6,13,13,17.5,17.95,1.05,RIGHT,1.3,1.3,OK,
지하철,4,2,1.05,-0.3,0.75,16.55,1.3,17.3,18.6,14,14,18.9,17.95,0.525,LEFT,1.3,1.3,OK,
지하철,4,2,1.05,-0.25,0.8,16.55,1.3,17.35,18.65,13,13,17.5,18,0.875,RIGHT,1.3,1.3,OK,
지하철,4,2,1.05,-0.25,0.8,16.55,1.3,17.35,18.65,14,14,18.9,18,0.525,LEFT,1.3,1.3,OK,
지하철,4,2,1.05,-0.2,0.85,16.55,1.3,17.4,18.7,13,13,17.5,18.05,0.875,RIGHT,1.3,1.3,OK,
지하철,4,2,1.05,-0.2,0.85,16.55,1.3,17.4,18.7,14,14,18.9,18.05,0.525,LEFT,1.3,1.3,OK,
지하철,4,2,1.05,-0.15,0.9,16.55,1.3,17.45,18.75,13,13,17.5,18.1,0.875,RIGHT,1.3,1.3,OK,
지하철,4,2,1.05,-0.15,0.9,16.55,1.3,17.45,18.75,14,14,18.9,18.1,0.7,LEFT,1.3,1.3,OK,
지하철,4,2,1.05,-0.1,0.95,16.55,1.3,17.5,18.8,13,13,17.5,18.15,0.7,RIGHT,1.3,1.3,OK,
지하철,4,2,1.05,-0.1,0.95,16.55,1.3,17.5,18.8,14,14,18.9,18.15,0.7,LEFT,1.3,1.3,OK,
지하철,4,2,1.05,-0.05,1,16.55,1.3,17.55,18.85,13,13,17.5,18.2,0.7,RIGHT,1.3,1.3,OK,
지하철,4,2,1.05,-0.05,1,16.55,1.3,17.55,18.85,14,14,18.9,18.2,0.7,LEFT,1.3,1.3,OK,
지하철,4,2,1.05,0,1.05,16.55,1.3,17.6,18.9,13,13,17.5,18.25,0.7,RIGHT,1.3,1.3,OK,
지하철,4,2,1.05,0,1.05,16.55,1.3,17.6,18.9,14,14,18.9,18.25,0.7,LEFT,1.3,1.3,OK,
지하철,4,2,1.05,0.05,1.1,16.55,1.3,17.65,18.95,13,13,17.5,18.3,0.7,RIGHT,1.3,1.3,OK,
지하철,4,2,1.05,0.05,1.1,16.55,1.3,17.65,18.95,14,14,18.9,18.3,0.875,LEFT,1.3,1.3,OK,
지하철,4,2,1.05,0.1,1.15,16.55,1.3,17.7,19,13,13,17.5,18.35,0.525,RIGHT,1.3,1.3,OK,
지하철,4,2,1.05,0.1,1.15,16.55,1.3,17.7,19,14,14,18.9,18.35,0.875,LEFT,1.3,1.3,OK,
지하철,4,2,1.05,0.15,1.2,16.55,1.3,17.75,19.05,13,13,17.5,18.4,0.525,RIGHT,1.3,1.3,OK,
지하철,4,2,1.05,0.15,1.2,16.55,1.3,17.75,19.05,14,14,18.9,18.4,0.875,LEFT,1.3,1.3,OK,
지하철,4,2,1.05,0.2,1.25,16.55,1.3,17.8,19.1,13,13,17.5,18.45,0.525,RIGHT,1.3,1.3,OK,
지하철,4,2,1.05,0.2,1.25,16.55,1.3,17.8,19.1,14,14,18.9,18.45,1.05,LEFT,1.3,1.3,OK,
지하철,4,2,1.05,0.25,1.3,16.55,1.3,17.85,19.15,13,13,17.5,18.5,0.35,RIGHT,1.3,1.3,OK,
지하철,4,2,1.05,0.25,1.3,16.55,1.3,17.85,19.15,14,14,18.9,18.5,1.05,LEFT,1.3,1.3,OK,
지하철,4,2,1.05,0.3,1.35,16.55,1.3,17.9,19.2,13,13,17.5,18.55,0.35,RIGHT,1.3,1.3,OK,
지하철,4,2,1.05,0.3,1.35,16.55,1.3,17.9,19.2,14,14,18.9,18.55,1.05,LEFT,1.3,1.3,OK,
지하철,4,2,1.05,0.35,1.4,16.55,1.3,17.95,19.25,13,13,17.5,18.6,0.35,RIGHT,1.3,1.3,OK,
지하철,4,2,1.05,0.35,1.4,16.55,1.3,17.95,19.25,14,14,18.9,18.6,1.05,LEFT,1.3,1.3,OK,
지하철,4,1,1.225,-0.35,0.875,16.55,1.3,17.425,18.725,13,13,17.5,18.075,0.875,RIGHT,1.3,1.3,OK,
지하철,4,1,1.225,-0.35,0.875,16.55,1.3,17.425,18.725,14,14,18.9,18.075,0.525,LEFT,1.3,1.3,OK,
지하철,4,1,1.225,-0.3,0.925,16.55,1.3,17.475,18.775,13,13,17.5,18.125,0.875,RIGHT,1.3,1.3,OK,
지하철,4,1,1.225,-0.3,0.925,16.55,1.3,17.475,18.775,14,14,18.9,18.125,0.7,LEFT,1.3,1.3,OK,
지하철,4,1,1.225,-0.25,0.975,16.55,1.3,17.525,18.825,13,13,17.5,18.175,0.7,RIGHT,1.3,1.3,OK,
지하철,4,1,1.225,-0.25,0.975,16.55,1.3,17.525,18.825,14,14,18.9,18.175,0.7,LEFT,1.3,1.3,OK,
지하철,4,1,1.225,-0.2,1.025,16.55,1.3,17.575,18.875,13,13,17.5,18.225,0.7,RIGHT,1.3,1.3,OK,
지하철,4,1,1.225,-0.2,1.025,16.55,1.3,17.575,18.875,14,14,18.9,18.225,0.7,LEFT,1.3,1.3,OK,
지하철,4,1,1.225,-0.15,1.075,16.55,1.3,17.625,18.925,13,13,17.5,18.275,0.7,RIGHT,1.3,1.3,OK,
지하철,4,1,1.225,-0.15,1.075,16.55,1.3,17.625,18.925,14,14,18.9,18.275,0.875,LEFT,1.3,1.3,OK,
지하철,4,1,1.225,-0.1,1.125,16.55,1.3,17.675,18.975,13,13,17.5,18.325,0.525,RIGHT,1.3,1.3,OK,
지하철,4,1,1.225,-0.1,1.125,16.55,1.3,17.675,18.975,14,14,18.9,18.325,0.875,LEFT,1.3,1.3,OK,
